username,tweet_content,created_at,retweet_count,like_count,reply_count,quote_count,hashtag,language,geo_location,source,user_followers_count,user_verified,url
@hseill,"Henri Seillan ن
@hseill
·
Oct 29
Les mêmes Nations Unies qui avaient donné la commission des droits de l'homme aux Saoudiens ? 

On notera que dans commission des droits de l'homme les mêmes n'avaient pas jugé utile de rajouter ""et des femmes""... #Hijab
Quote
Le Parisien
@le_Parisien
·
Oct 28
L’interdiction du hijab dans le sport en France est «discriminatoire et doit être annulée», ont demandé plusieurs experts indépendants des Nations unies ce lundi

 https://l.leparisien.fr/H1GQ
1
1
5
494",2024-10-29T09:15:19.000Z,0,0,0,0,#Hijab,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@hseill/status/None
@saharan__14,"sunaina
@saharan__14
·
2h
ये मात्र एक चित्र भर नहीं देश की गिरती हुई मानसिकता दिखाता दर्पण है 
#Iran #hijab
4
4
14
337",2024-11-03T14:41:35.000Z,0,0,0,0,#Hijab,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@saharan__14/status/None
@yayoik5,"黒川弥生
@yayoik5
·
Nov 2
昨日の写真と動画
#hijab
#hijabmask
#mask
#マスクフェチ
0:05
9
95
12K",2024-11-01T23:40:17.000Z,0,0,0,0,#Hijab,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@yayoik5/status/None
@BJilge,"Baerbel Jilge
@BJilge
·
1h
Beamte gaben bekannt, dass die Frau „psychologischen Untersuchungen“ unterzogen wird. Nicht sie muss untersucht werden, sondern diejenigen   , die das #Hijab-Pflichtgesetz durchsetzen , die den Körper von Frauen jederzeit und überall als Gewaltwerkzeug einsetzen.
Quote
mah
@mahkhatoon9
·
1h
Replying to @Taheri_Movement
Officials announced that the woman is undergoing “psychological evaluations.” It is not she who needs examination, but those enforcing  #MandatoryHijab، who use women’s bodies as tools of violence anywhere anytime
Show more
1
3
43",2024-11-03T15:24:08.000Z,0,0,0,0,#Hijab,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@BJilge/status/None
@Sima_Sabet,"Sima Sabet | سیما ثابت
@Sima_Sabet
·
Nov 2
Videos have circulated on social media showing security officers confronting a student over her #Hijab, tearing her clothes. In protest, she removed her clothing and sat down in the campus of #Iran_Science_and_Research_University.

#Islamic_Republic killed, beat, imprisoned… but
Show more
Quote
Sima Sabet | سیما ثابت
@Sima_Sabet
·
Nov 2
ماموران #حراست به #حجاب این دانشجو گیر دادند و لباسش را پاره کردند، او هم در اعتراض لباس از تن درآورد و در محوطه دانشگاه #علوم‌_و_تحقیقات_ایران نشست. 

کشتید، زدید.. زندانی کردید.. اما داستان با پیروزی آن‌هایی تمام می‌شود که زیر بار ظلم شما نمی‌روند
Show more
54
362
1.1K
30K",2024-11-02T13:49:43.000Z,0,0,0,0,#Hijab,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Sima_Sabet/status/None
@AstuteGaba,"Abhay
@AstuteGaba
·
14h
Replying to 
@AstuteGaba
#Hijab #Tehran #Iran #Islamisevil #Islamisthepproblem #Islamists #News #breakingNews #IRGC #Islam
1
8
9
707",2024-11-03T02:37:23.000Z,0,0,0,0,#Hijab,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@AstuteGaba/status/None
@youthan11,"Youthan Isman
@youthan11
·
Oct 27
Saking baik nya, Sampe banyak di chrome gue wkowko

Link slot bonus depo pertama 50% : https://heylink.me/daftarmainaku/

Join grup bokep telegram : 
https://t.me/+x1uVOQd7qc0xYzk1…

#bokep #tobrut #slot #slotgacor #olympus #mahjongways #share #TrendingNow #MAINAKU #gacor #viral #hijab #meme
3
4
5
1.7K",2024-10-27T03:45:04.000Z,0,0,0,0,#Hijab,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@youthan11/status/None
@youthan11,"Youthan Isman
@youthan11
·
Oct 26
Ide Dimas apa ya kira²

Link slot bonus depo pertama 50% : https://heylink.me/daftarmainaku/

Join grup bokep telegram : 
https://t.me/+x1uVOQd7qc0xYzk1…

#bokep #tobrut #slot #slotgacor #olympus #mahjongways #share #TrendingNow #MAINAKU #gacor #viral #hijab #meme
5
4
4
2K",2024-10-26T08:42:46.000Z,0,0,0,0,#Hijab,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@youthan11/status/None
@nmfnewsofficial,"NMF NEWS
@nmfnewsofficial
·
Oct 29
'हिज़ाब पहनोगी तो चेहरे पर नूर आएगा'; जामिया मिल्लिया इस्लामिया में धर्म परिवर्तन की घिनौनी साज़िश की पीड़ित छात्रा ने NMF News के कैमरे पर खोल दी पोल, लड़की की आपबीती सुनकर आप भी दंग रह जाएंगे। 
#Hijab #Conversion #JamiaUniversity #JamiaMilliaIslamia #Delhi | 
@abhishekumar_18
 |
Show more
11:10
26
1.3K
2.1K
21K",2024-10-29T05:00:49.000Z,0,0,0,0,#Hijab,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@nmfnewsofficial/status/None
@DidiekMurdock,"Didiek Murdock
@DidiekMurdock
·
Nov 2
::
Pembengkokan sejarah tentang foto Cut Nyak Dhien dari Nangro Aceh Darussalam.

#Hijab
••
1
3
7
809",2024-11-02T13:14:56.000Z,0,0,0,0,#Hijab,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@DidiekMurdock/status/None
@RoosjeXS,"Roos Schippers
@RoosjeXS
·
21m
Voor Lahlah, is dit een persoonlijke bewuste vrije keuze. In onze rechtsstaat 

Vanwaar de behoefte dat op vrouwen die leven in een theocratisch regime te projecteren? Zijn vrouwen een containerbegrip? Mag vrouws vrije keuze hier niet, vanwege repressie elders? #hijab
Quote
Ton F. van Dijk
@tonfvandijk
·
7h
Ja, natuurlijk.  x.com/Sibruh/status/…
2
1
9
131",2024-11-03T16:45:38.000Z,0,0,0,0,#Hijab,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@RoosjeXS/status/None
@Neuro1989,"Ali Khaledi, Ph.D.
@Neuro1989
·
11h
They attacked her for not enough #hijab, tor her clothes, and in protest, she took off her #clothes and went for a walk, which is a #death #sentence in #Iran. 
@KamalaHarris
 @HillaryClinton
 @BarackObama
 @MichelleObama
#Woman_Life_Freedom
#دختر_علوم_تحقیقات
 #زن_زندگى_آزادى‌
1
2
308",2024-11-03T05:18:31.000Z,0,0,0,0,#Hijab,Not available,Not available,Twitter Web,Not available,False,https://twitter.com/@Neuro1989/status/None
